,tags,words
6202,-,-
6203,-,-
6204,-,-
6205,que,cuales
6206,tare,tarea
6207,hace,haces
6208,pode,poder
6209,-,-
6210,-,-
6211,-,-
6212,-,-
6213,-,-
6214,-,-
6215,que,cuales
6216,tare,tarea
6217,hace,haces
6218,pode,puedes
6219,-,-
6220,-,-
6221,-,-
6222,-,-
6223,-,-
6224,-,-
6225,que,cuales
6226,tare,tarea
6227,hace,haces
6228,pode,podrias
6229,-,-
6230,-,-
6231,-,-
6232,-,-
6233,-,-
6234,-,-
6235,que,cuales
6236,tare,tarea
6237,hace,realizar
6238,pode,poder
6239,-,-
6240,-,-
6241,-,-
6242,-,-
6243,-,-
6244,-,-
6245,que,cuales
6246,tare,tarea
6247,hace,realizar
6248,pode,puedes
6249,-,-
6250,-,-
6251,-,-
6252,-,-
6253,-,-
6254,-,-
6255,que,cuales
6256,tare,tarea
6257,hace,realizar
6258,pode,podrias
6259,-,-
6260,-,-
6261,-,-
6262,-,-
6263,-,-
6264,-,-
6265,que,cuales
6266,tare,tareas
6267,hace,hacer
6268,pode,poder
6269,-,-
6270,-,-
6271,-,-
6272,-,-
6273,-,-
6274,-,-
6275,que,cuales
6276,tare,tareas
6277,hace,hacer
6278,pode,puedes
6279,-,-
6280,-,-
6281,-,-
6282,-,-
6283,-,-
6284,-,-
6285,que,cuales
6286,tare,tareas
6287,hace,hacer
6288,pode,podrias
6289,-,-
6290,-,-
6291,-,-
6292,-,-
6293,-,-
6294,-,-
6295,que,cuales
6296,tare,tareas
6297,hace,haces
6298,pode,poder
6299,-,-
6300,-,-
6301,-,-
6302,-,-
6303,-,-
6304,-,-
6305,que,cuales
6306,tare,tareas
6307,hace,haces
6308,pode,puedes
6309,-,-
6310,-,-
6311,-,-
6312,-,-
6313,-,-
6314,-,-
6315,que,cuales
6316,tare,tareas
6317,hace,haces
6318,pode,podrias
6319,-,-
6320,-,-
6321,-,-
6322,-,-
6323,-,-
6324,-,-
6325,que,cuales
6326,tare,tareas
6327,hace,realizar
6328,pode,poder
6329,-,-
6330,-,-
6331,-,-
6332,-,-
6333,-,-
6334,-,-
6335,que,cuales
6336,tare,tareas
6337,hace,realizar
6338,pode,puedes
6339,-,-
6340,-,-
6341,-,-
6342,-,-
6343,-,-
6344,-,-
6345,que,cuales
6346,tare,tareas
6347,hace,realizar
6348,pode,podrias
6349,-,-
6350,-,-
6351,-,-
6352,-,-
6353,-,-
6354,-,-
6355,que,cuales
6356,tare,accion
6357,hace,hacer
6358,pode,poder
6359,-,-
6360,-,-
6361,-,-
6362,-,-
6363,-,-
6364,-,-
6365,que,cuales
6366,tare,accion
6367,hace,hacer
6368,pode,puedes
6369,-,-
6370,-,-
6371,-,-
6372,-,-
6373,-,-
6374,-,-
6375,que,cuales
6376,tare,accion
6377,hace,hacer
6378,pode,podrias
6379,-,-
6380,-,-
6381,-,-
6382,-,-
6383,-,-
6384,-,-
6385,que,cuales
6386,tare,accion
6387,hace,haces
6388,pode,poder
6389,-,-
6390,-,-
6391,-,-
6392,-,-
6393,-,-
6394,-,-
6395,que,cuales
6396,tare,accion
6397,hace,haces
6398,pode,puedes
6399,-,-
6400,-,-
6401,-,-
6402,-,-
6403,-,-
6404,-,-
6405,que,cuales
6406,tare,accion
6407,hace,haces
6408,pode,podrias
6409,-,-
6410,-,-
6411,-,-
6412,-,-
6413,-,-
6414,-,-
6415,que,cuales
6416,tare,accion
6417,hace,realizar
6418,pode,poder
6419,-,-
6420,-,-
6421,-,-
6422,-,-
6423,-,-
6424,-,-
6425,que,cuales
6426,tare,accion
6427,hace,realizar
6428,pode,puedes
6429,-,-
6430,-,-
6431,-,-
6432,-,-
6433,-,-
6434,-,-
6435,que,cuales
6436,tare,accion
6437,hace,realizar
6438,pode,podrias
6439,-,-
6440,-,-
6441,-,-
6442,-,-
6443,-,-
6444,-,-
6445,que,cuales
6446,tare,acciones
6447,hace,hacer
6448,pode,poder
6449,-,-
6450,-,-
6451,-,-
6452,-,-
6453,-,-
6454,-,-
6455,que,cuales
6456,tare,acciones
6457,hace,hacer
6458,pode,puedes
6459,-,-
6460,-,-
6461,-,-
6462,-,-
6463,-,-
6464,-,-
6465,que,cuales
6466,tare,acciones
6467,hace,hacer
6468,pode,podrias
6469,-,-
6470,-,-
6471,-,-
6472,-,-
6473,-,-
6474,-,-
6475,que,cuales
6476,tare,acciones
6477,hace,haces
6478,pode,poder
6479,-,-
6480,-,-
6481,-,-
6482,-,-
6483,-,-
6484,-,-
6485,que,cuales
6486,tare,acciones
6487,hace,haces
6488,pode,puedes
6489,-,-
6490,-,-
6491,-,-
6492,-,-
6493,-,-
6494,-,-
6495,que,cuales
6496,tare,acciones
6497,hace,haces
6498,pode,podrias
6499,-,-
6500,-,-
6501,-,-
6502,-,-
6503,-,-
6504,-,-
6505,que,cuales
6506,tare,acciones
6507,hace,realizar
6508,pode,poder
6509,-,-
6510,-,-
6511,-,-
6512,-,-
6513,-,-
6514,-,-
6515,que,cuales
6516,tare,acciones
6517,hace,realizar
6518,pode,puedes
6519,-,-
6520,-,-
6521,-,-
6522,-,-
6523,-,-
6524,-,-
6525,que,cuales
6526,tare,acciones
6527,hace,realizar
6528,pode,podrias
6529,-,-
6530,-,-
6531,-,-
6532,-,-
6533,-,-
6534,-,-
6535,hola,hola
6536,-,-
6537,-,-
6538,-,-
6539,-,-
6540,-,-
6541,-,-
6542,hola,holi
6543,-,-
6544,-,-
6545,-,-
6546,-,-
6547,-,-
6548,-,-
6549,hola,hi
6550,-,-
6551,-,-
6552,-,-
6553,-,-
6554,-,-
6555,-,-
6556,hola,hello
6557,-,-
6558,-,-
6559,-,-
6560,-,-
6561,-,-
6562,-,-
6563,hola,holaaaaaaa
6564,-,-
6565,-,-
6566,-,-
6567,-,-
6568,-,-
6569,-,-
6570,hola,holiiiii
6571,-,-
6572,-,-
6573,-,-
6574,-,-
6575,-,-
6576,-,-
6577,hola,hao
6578,-,-
6579,-,-
6580,-,-
6581,-,-
6582,-,-
6583,-,-
6584,hola,saludos
6585,-,-
6586,-,-
6587,-,-
6588,-,-
6589,-,-
6590,-,-
6591,hola,saludis
6592,-,-
6593,-,-
6594,-,-
6595,-,-
6596,-,-
6597,-,-
6598,hola,hola
6599,*,HOLA
6600,-,-
6601,-,-
6602,-,-
6603,-,-
6604,-,-
6605,-,-
6606,hola,holi
6607,*,HOLA
6608,-,-
6609,-,-
6610,-,-
6611,-,-
6612,-,-
6613,-,-
6614,hola,hi
6615,*,HOLA
6616,-,-
6617,-,-
6618,-,-
6619,-,-
6620,-,-
6621,-,-
6622,hola,hello
6623,*,HOLA
6624,-,-
6625,-,-
6626,-,-
6627,-,-
6628,-,-
6629,-,-
6630,hola,holaaaaaaa
6631,*,HOLA
6632,-,-
6633,-,-
6634,-,-
6635,-,-
6636,-,-
6637,-,-
6638,hola,holiiiii
6639,*,HOLA
6640,-,-
6641,-,-
6642,-,-
6643,-,-
6644,-,-
6645,-,-
6646,hola,hao
6647,*,HOLA
6648,-,-
6649,-,-
6650,-,-
6651,-,-
6652,-,-
6653,-,-
6654,hola,saludos
6655,*,HOLA
6656,-,-
6657,-,-
6658,-,-
6659,-,-
6660,-,-
6661,-,-
6662,hola,saludis
6663,*,HOLA
6664,-,-
6665,-,-
6666,-,-
6667,-,-
6668,-,-
6669,-,-
6670,bot,bot
6671,hola,hola
6672,-,-
6673,-,-
6674,-,-
6675,-,-
6676,-,-
6677,-,-
6678,bot,chatbot
6679,hola,hola
6680,-,-
6681,-,-
6682,-,-
6683,-,-
6684,-,-
6685,-,-
6686,bot,but
6687,hola,hola
6688,-,-
6689,-,-
6690,-,-
6691,-,-
6692,-,-
6693,-,-
6694,bot,robot
6695,hola,hola
6696,-,-
6697,-,-
6698,-,-
6699,-,-
6700,-,-
6701,-,-
6702,bot,papu
6703,hola,hola
6704,-,-
6705,-,-
6706,-,-
6707,-,-
6708,-,-
6709,-,-
6710,bot,amigo
6711,hola,hola
6712,-,-
6713,-,-
6714,-,-
6715,-,-
6716,-,-
6717,-,-
6718,bot,dude
6719,hola,hola
6720,-,-
6721,-,-
6722,-,-
6723,-,-
6724,-,-
6725,-,-
6726,bot,bot
6727,hola,holi
6728,-,-
6729,-,-
6730,-,-
6731,-,-
6732,-,-
6733,-,-
6734,bot,chatbot
6735,hola,holi
6736,-,-
6737,-,-
6738,-,-
6739,-,-
6740,-,-
6741,-,-
6742,bot,but
6743,hola,holi
6744,-,-
6745,-,-
6746,-,-
6747,-,-
6748,-,-
6749,-,-
6750,bot,robot
6751,hola,holi
6752,-,-
6753,-,-
6754,-,-
6755,-,-
6756,-,-
6757,-,-
6758,bot,papu
6759,hola,holi
6760,-,-
6761,-,-
6762,-,-
6763,-,-
6764,-,-
6765,-,-
6766,bot,amigo
6767,hola,holi
6768,-,-
6769,-,-
6770,-,-
6771,-,-
6772,-,-
6773,-,-
6774,bot,dude
6775,hola,holi
6776,-,-
6777,-,-
6778,-,-
6779,-,-
6780,-,-
6781,-,-
6782,bot,bot
6783,hola,hi
6784,-,-
6785,-,-
6786,-,-
6787,-,-
6788,-,-
6789,-,-
6790,bot,chatbot
6791,hola,hi
6792,-,-
6793,-,-
6794,-,-
6795,-,-
6796,-,-
6797,-,-
6798,bot,but
6799,hola,hi
6800,-,-
6801,-,-
6802,-,-
6803,-,-
6804,-,-
6805,-,-
6806,bot,robot
6807,hola,hi
6808,-,-
6809,-,-
6810,-,-
6811,-,-
6812,-,-
6813,-,-
6814,bot,papu
6815,hola,hi
6816,-,-
6817,-,-
6818,-,-
6819,-,-
6820,-,-
6821,-,-
6822,bot,amigo
6823,hola,hi
6824,-,-
6825,-,-
6826,-,-
6827,-,-
6828,-,-
6829,-,-
6830,bot,dude
6831,hola,hi
6832,-,-
6833,-,-
6834,-,-
6835,-,-
6836,-,-
6837,-,-
6838,bot,bot
6839,hola,hello
6840,-,-
6841,-,-
6842,-,-
6843,-,-
6844,-,-
6845,-,-
6846,bot,chatbot
6847,hola,hello
6848,-,-
6849,-,-
6850,-,-
6851,-,-
6852,-,-
6853,-,-
6854,bot,but
6855,hola,hello
6856,-,-
6857,-,-
6858,-,-
6859,-,-
6860,-,-
6861,-,-
6862,bot,robot
6863,hola,hello
6864,-,-
6865,-,-
6866,-,-
6867,-,-
6868,-,-
6869,-,-
6870,bot,papu
6871,hola,hello
6872,-,-
6873,-,-
6874,-,-
6875,-,-
6876,-,-
6877,-,-
6878,bot,amigo
6879,hola,hello
6880,-,-
6881,-,-
6882,-,-
6883,-,-
6884,-,-
6885,-,-
6886,bot,dude
6887,hola,hello
6888,-,-
6889,-,-
6890,-,-
6891,-,-
6892,-,-
6893,-,-
6894,bot,bot
6895,hola,holaaaaaaa
6896,-,-
6897,-,-
6898,-,-
6899,-,-
6900,-,-
6901,-,-
6902,bot,chatbot
6903,hola,holaaaaaaa
6904,-,-
6905,-,-
6906,-,-
6907,-,-
6908,-,-
6909,-,-
6910,bot,but
6911,hola,holaaaaaaa
6912,-,-
6913,-,-
6914,-,-
6915,-,-
6916,-,-
6917,-,-
6918,bot,robot
6919,hola,holaaaaaaa
6920,-,-
6921,-,-
6922,-,-
6923,-,-
6924,-,-
6925,-,-
6926,bot,papu
6927,hola,holaaaaaaa
6928,-,-
6929,-,-
6930,-,-
6931,-,-
6932,-,-
6933,-,-
6934,bot,amigo
6935,hola,holaaaaaaa
6936,-,-
6937,-,-
6938,-,-
6939,-,-
6940,-,-
6941,-,-
6942,bot,dude
6943,hola,holaaaaaaa
6944,-,-
6945,-,-
6946,-,-
6947,-,-
6948,-,-
6949,-,-
6950,bot,bot
6951,hola,holiiiii
6952,-,-
6953,-,-
6954,-,-
6955,-,-
6956,-,-
6957,-,-
6958,bot,chatbot
6959,hola,holiiiii
6960,-,-
6961,-,-
6962,-,-
6963,-,-
6964,-,-
6965,-,-
6966,bot,but
6967,hola,holiiiii
6968,-,-
6969,-,-
6970,-,-
6971,-,-
6972,-,-
6973,-,-
6974,bot,robot
6975,hola,holiiiii
6976,-,-
6977,-,-
6978,-,-
6979,-,-
6980,-,-
6981,-,-
6982,bot,papu
6983,hola,holiiiii
6984,-,-
6985,-,-
6986,-,-
6987,-,-
6988,-,-
6989,-,-
6990,bot,amigo
6991,hola,holiiiii
6992,-,-
6993,-,-
6994,-,-
6995,-,-
6996,-,-
6997,-,-
6998,bot,dude
6999,hola,holiiiii
7000,-,-
7001,-,-
7002,-,-
7003,-,-
7004,-,-
7005,-,-
7006,bot,bot
7007,hola,hao
7008,-,-
7009,-,-
7010,-,-
7011,-,-
7012,-,-
7013,-,-
7014,bot,chatbot
7015,hola,hao
7016,-,-
7017,-,-
7018,-,-
7019,-,-
7020,-,-
7021,-,-
7022,bot,but
7023,hola,hao
7024,-,-
7025,-,-
7026,-,-
7027,-,-
7028,-,-
7029,-,-
7030,bot,robot
7031,hola,hao
7032,-,-
7033,-,-
7034,-,-
7035,-,-
7036,-,-
7037,-,-
7038,bot,papu
7039,hola,hao
7040,-,-
7041,-,-
7042,-,-
7043,-,-
7044,-,-
7045,-,-
7046,bot,amigo
7047,hola,hao
7048,-,-
7049,-,-
7050,-,-
7051,-,-
7052,-,-
7053,-,-
7054,bot,dude
7055,hola,hao
7056,-,-
7057,-,-
7058,-,-
7059,-,-
7060,-,-
7061,-,-
7062,bot,bot
7063,hola,saludos
7064,-,-
7065,-,-
7066,-,-
7067,-,-
7068,-,-
7069,-,-
7070,bot,chatbot
7071,hola,saludos
7072,-,-
7073,-,-
7074,-,-
7075,-,-
7076,-,-
7077,-,-
7078,bot,but
7079,hola,saludos
7080,-,-
7081,-,-
7082,-,-
7083,-,-
7084,-,-
7085,-,-
7086,bot,robot
7087,hola,saludos
7088,-,-
7089,-,-
7090,-,-
7091,-,-
7092,-,-
7093,-,-
7094,bot,papu
7095,hola,saludos
7096,-,-
7097,-,-
7098,-,-
7099,-,-
7100,-,-
7101,-,-
7102,bot,amigo
7103,hola,saludos
7104,-,-
7105,-,-
7106,-,-
7107,-,-
7108,-,-
7109,-,-
7110,bot,dude
7111,hola,saludos
7112,-,-
7113,-,-
7114,-,-
7115,-,-
7116,-,-
7117,-,-
7118,bot,bot
7119,hola,saludis
7120,-,-
7121,-,-
7122,-,-
7123,-,-
7124,-,-
7125,-,-
7126,bot,chatbot
7127,hola,saludis
7128,-,-
7129,-,-
7130,-,-
7131,-,-
7132,-,-
7133,-,-
7134,bot,but
7135,hola,saludis
7136,-,-
7137,-,-
7138,-,-
7139,-,-
7140,-,-
7141,-,-
7142,bot,robot
7143,hola,saludis
7144,-,-
7145,-,-
7146,-,-
7147,-,-
7148,-,-
7149,-,-
7150,bot,papu
7151,hola,saludis
7152,-,-
7153,-,-
7154,-,-
7155,-,-
7156,-,-
7157,-,-
7158,bot,amigo
7159,hola,saludis
7160,-,-
7161,-,-
7162,-,-
7163,-,-
7164,-,-
7165,-,-
7166,bot,dude
7167,hola,saludis
7168,-,-
7169,-,-
7170,-,-
7171,-,-
7172,-,-
7173,-,-
7174,hola,hola
7175,bot,bot
7176,-,-
7177,-,-
7178,-,-
7179,-,-
7180,-,-
7181,-,-
7182,hola,hola
7183,bot,chatbot
7184,-,-
7185,-,-
7186,-,-
7187,-,-
7188,-,-
7189,-,-
7190,hola,hola
7191,bot,but
7192,-,-
7193,-,-
7194,-,-
7195,-,-
7196,-,-
7197,-,-
7198,hola,hola
7199,bot,robot
7200,-,-
7201,-,-
7202,-,-
7203,-,-
7204,-,-
7205,-,-
7206,hola,hola
7207,bot,papu
7208,-,-
7209,-,-
7210,-,-
7211,-,-
7212,-,-
7213,-,-
7214,hola,hola
7215,bot,amigo
7216,-,-
7217,-,-
7218,-,-
7219,-,-
7220,-,-
7221,-,-
7222,hola,hola
7223,bot,dude
7224,-,-
7225,-,-
7226,-,-
7227,-,-
7228,-,-
7229,-,-
7230,hola,holi
7231,bot,bot
7232,-,-
7233,-,-
7234,-,-
7235,-,-
7236,-,-
7237,-,-
7238,hola,holi
7239,bot,chatbot
7240,-,-
7241,-,-
7242,-,-
7243,-,-
7244,-,-
7245,-,-
7246,hola,holi
7247,bot,but
7248,-,-
7249,-,-
7250,-,-
7251,-,-
7252,-,-
7253,-,-
7254,hola,holi
7255,bot,robot
7256,-,-
7257,-,-
7258,-,-
7259,-,-
7260,-,-
7261,-,-
7262,hola,holi
7263,bot,papu
7264,-,-
7265,-,-
7266,-,-
7267,-,-
7268,-,-
7269,-,-
7270,hola,holi
7271,bot,amigo
7272,-,-
7273,-,-
7274,-,-
7275,-,-
7276,-,-
7277,-,-
7278,hola,holi
7279,bot,dude
7280,-,-
7281,-,-
7282,-,-
7283,-,-
7284,-,-
7285,-,-
7286,hola,hi
7287,bot,bot
7288,-,-
7289,-,-
7290,-,-
7291,-,-
7292,-,-
7293,-,-
7294,hola,hi
7295,bot,chatbot
7296,-,-
7297,-,-
7298,-,-
7299,-,-
7300,-,-
7301,-,-
7302,hola,hi
7303,bot,but
7304,-,-
7305,-,-
7306,-,-
7307,-,-
7308,-,-
7309,-,-
7310,hola,hi
7311,bot,robot
7312,-,-
7313,-,-
7314,-,-
7315,-,-
7316,-,-
7317,-,-
7318,hola,hi
7319,bot,papu
7320,-,-
7321,-,-
7322,-,-
7323,-,-
7324,-,-
7325,-,-
7326,hola,hi
7327,bot,amigo
7328,-,-
7329,-,-
7330,-,-
7331,-,-
7332,-,-
7333,-,-
7334,hola,hi
7335,bot,dude
7336,-,-
7337,-,-
7338,-,-
7339,-,-
7340,-,-
7341,-,-
7342,hola,hello
7343,bot,bot
7344,-,-
7345,-,-
7346,-,-
7347,-,-
7348,-,-
7349,-,-
7350,hola,hello
7351,bot,chatbot
7352,-,-
7353,-,-
7354,-,-
7355,-,-
7356,-,-
7357,-,-
7358,hola,hello
7359,bot,but
7360,-,-
7361,-,-
7362,-,-
7363,-,-
7364,-,-
7365,-,-
7366,hola,hello
7367,bot,robot
7368,-,-
7369,-,-
7370,-,-
7371,-,-
7372,-,-
7373,-,-
7374,hola,hello
7375,bot,papu
7376,-,-
7377,-,-
7378,-,-
7379,-,-
7380,-,-
7381,-,-
7382,hola,hello
7383,bot,amigo
7384,-,-
7385,-,-
7386,-,-
7387,-,-
7388,-,-
7389,-,-
7390,hola,hello
7391,bot,dude
7392,-,-
7393,-,-
7394,-,-
7395,-,-
7396,-,-
7397,-,-
7398,hola,holaaaaaaa
7399,bot,bot
7400,-,-
7401,-,-
7402,-,-
7403,-,-
7404,-,-
7405,-,-
7406,hola,holaaaaaaa
7407,bot,chatbot
7408,-,-
7409,-,-
7410,-,-
7411,-,-
7412,-,-
7413,-,-
7414,hola,holaaaaaaa
7415,bot,but
7416,-,-
7417,-,-
7418,-,-
7419,-,-
7420,-,-
7421,-,-
7422,hola,holaaaaaaa
7423,bot,robot
7424,-,-
7425,-,-
7426,-,-
7427,-,-
7428,-,-
7429,-,-
7430,hola,holaaaaaaa
7431,bot,papu
7432,-,-
7433,-,-
7434,-,-
7435,-,-
7436,-,-
7437,-,-
7438,hola,holaaaaaaa
7439,bot,amigo
7440,-,-
7441,-,-
7442,-,-
7443,-,-
7444,-,-
7445,-,-
7446,hola,holaaaaaaa
7447,bot,dude
7448,-,-
7449,-,-
7450,-,-
7451,-,-
7452,-,-
7453,-,-
7454,hola,holiiiii
7455,bot,bot
7456,-,-
7457,-,-
7458,-,-
7459,-,-
7460,-,-
7461,-,-
7462,hola,holiiiii
7463,bot,chatbot
7464,-,-
7465,-,-
7466,-,-
7467,-,-
7468,-,-
7469,-,-
7470,hola,holiiiii
7471,bot,but
7472,-,-
7473,-,-
7474,-,-
7475,-,-
7476,-,-
7477,-,-
7478,hola,holiiiii
7479,bot,robot
7480,-,-
7481,-,-
7482,-,-
7483,-,-
7484,-,-
7485,-,-
7486,hola,holiiiii
7487,bot,papu
7488,-,-
7489,-,-
7490,-,-
7491,-,-
7492,-,-
7493,-,-
7494,hola,holiiiii
7495,bot,amigo
7496,-,-
7497,-,-
7498,-,-
7499,-,-
7500,-,-
7501,-,-
7502,hola,holiiiii
7503,bot,dude
7504,-,-
7505,-,-
7506,-,-
7507,-,-
7508,-,-
7509,-,-
7510,hola,hao
7511,bot,bot
7512,-,-
7513,-,-
7514,-,-
7515,-,-
7516,-,-
7517,-,-
7518,hola,hao
7519,bot,chatbot
7520,-,-
7521,-,-
7522,-,-
7523,-,-
7524,-,-
7525,-,-
7526,hola,hao
7527,bot,but
7528,-,-
7529,-,-
7530,-,-
7531,-,-
7532,-,-
7533,-,-
7534,hola,hao
7535,bot,robot
7536,-,-
7537,-,-
7538,-,-
7539,-,-
7540,-,-
7541,-,-
7542,hola,hao
7543,bot,papu
7544,-,-
7545,-,-
7546,-,-
7547,-,-
7548,-,-
7549,-,-
7550,hola,hao
7551,bot,amigo
7552,-,-
7553,-,-
7554,-,-
7555,-,-
7556,-,-
7557,-,-
7558,hola,hao
7559,bot,dude
7560,-,-
7561,-,-
7562,-,-
7563,-,-
7564,-,-
7565,-,-
7566,hola,saludos
7567,bot,bot
7568,-,-
7569,-,-
7570,-,-
7571,-,-
7572,-,-
7573,-,-
7574,hola,saludos
7575,bot,chatbot
7576,-,-
7577,-,-
7578,-,-
7579,-,-
7580,-,-
7581,-,-
7582,hola,saludos
7583,bot,but
7584,-,-
7585,-,-
7586,-,-
7587,-,-
7588,-,-
7589,-,-
7590,hola,saludos
7591,bot,robot
7592,-,-
7593,-,-
7594,-,-
7595,-,-
7596,-,-
7597,-,-
7598,hola,saludos
7599,bot,papu
7600,-,-
7601,-,-
7602,-,-
7603,-,-
7604,-,-
7605,-,-
7606,hola,saludos
7607,bot,amigo
7608,-,-
7609,-,-
7610,-,-
7611,-,-
7612,-,-
7613,-,-
7614,hola,saludos
7615,bot,dude
7616,-,-
7617,-,-
7618,-,-
7619,-,-
7620,-,-
7621,-,-
7622,hola,saludis
7623,bot,bot
7624,-,-
7625,-,-
7626,-,-
7627,-,-
7628,-,-
7629,-,-
7630,hola,saludis
7631,bot,chatbot
7632,-,-
7633,-,-
7634,-,-
7635,-,-
7636,-,-
7637,-,-
7638,hola,saludis
7639,bot,but
7640,-,-
7641,-,-
7642,-,-
7643,-,-
7644,-,-
7645,-,-
7646,hola,saludis
7647,bot,robot
7648,-,-
7649,-,-
7650,-,-
7651,-,-
7652,-,-
7653,-,-
7654,hola,saludis
7655,bot,papu
7656,-,-
7657,-,-
7658,-,-
7659,-,-
7660,-,-
7661,-,-
7662,hola,saludis
7663,bot,amigo
7664,-,-
7665,-,-
7666,-,-
7667,-,-
7668,-,-
7669,-,-
7670,hola,saludis
7671,bot,dude
7672,-,-
7673,-,-
7674,-,-
7675,-,-
7676,-,-
7677,-,-
7678,qesal,que
7679,onda,onda
7680,bot,bot
7681,-,-
7682,-,-
7683,-,-
7684,-,-
7685,-,-
7686,-,-
7687,qesal,que
7688,onda,pex
7689,bot,bot
7690,-,-
7691,-,-
7692,-,-
7693,-,-
7694,-,-
7695,-,-
7696,qesal,que
7697,onda,peduqui
7698,bot,bot
7699,-,-
7700,-,-
7701,-,-
7702,-,-
7703,-,-
7704,-,-
7705,qesal,que
7706,onda,hay
7707,bot,bot
7708,-,-
7709,-,-
7710,-,-
7711,-,-
7712,-,-
7713,-,-
7714,qesal,que
7715,onda,tal
7716,bot,bot
7717,-,-
7718,-,-
7719,-,-
7720,-,-
7721,-,-
7722,-,-
7723,qesal,que
7724,onda,ondon
7725,bot,bot
7726,-,-
7727,-,-
7728,-,-
7729,-,-
7730,-,-
7731,-,-
7732,qesal,que
7733,onda,onda
7734,bot,chatbot
7735,-,-
7736,-,-
7737,-,-
7738,-,-
7739,-,-
7740,-,-
7741,qesal,que
7742,onda,pex
7743,bot,chatbot
7744,-,-
7745,-,-
7746,-,-
7747,-,-
7748,-,-
7749,-,-
7750,qesal,que
7751,onda,peduqui
7752,bot,chatbot
7753,-,-
7754,-,-
7755,-,-
7756,-,-
7757,-,-
7758,-,-
7759,qesal,que
7760,onda,hay
7761,bot,chatbot
7762,-,-
7763,-,-
7764,-,-
7765,-,-
7766,-,-
7767,-,-
7768,qesal,que
7769,onda,tal
7770,bot,chatbot
7771,-,-
7772,-,-
7773,-,-
7774,-,-
7775,-,-
7776,-,-
7777,qesal,que
7778,onda,ondon
7779,bot,chatbot
7780,-,-
7781,-,-
7782,-,-
7783,-,-
7784,-,-
7785,-,-
7786,qesal,que
7787,onda,onda
7788,bot,but
7789,-,-
7790,-,-
7791,-,-
7792,-,-
7793,-,-
7794,-,-
7795,qesal,que
7796,onda,pex
7797,bot,but
7798,-,-
7799,-,-
7800,-,-
7801,-,-
7802,-,-
7803,-,-
7804,qesal,que
7805,onda,peduqui
7806,bot,but
7807,-,-
7808,-,-
7809,-,-
7810,-,-
7811,-,-
7812,-,-
7813,qesal,que
7814,onda,hay
7815,bot,but
7816,-,-
7817,-,-
7818,-,-
7819,-,-
7820,-,-
7821,-,-
7822,qesal,que
7823,onda,tal
7824,bot,but
7825,-,-
7826,-,-
7827,-,-
7828,-,-
7829,-,-
7830,-,-
7831,qesal,que
7832,onda,ondon
7833,bot,but
7834,-,-
7835,-,-
7836,-,-
7837,-,-
7838,-,-
7839,-,-
7840,qesal,que
7841,onda,onda
7842,bot,robot
7843,-,-
7844,-,-
7845,-,-
7846,-,-
7847,-,-
7848,-,-
7849,qesal,que
7850,onda,pex
7851,bot,robot
7852,-,-
7853,-,-
7854,-,-
7855,-,-
7856,-,-
7857,-,-
7858,qesal,que
7859,onda,peduqui
7860,bot,robot
7861,-,-
7862,-,-
7863,-,-
7864,-,-
7865,-,-
7866,-,-
7867,qesal,que
7868,onda,hay
7869,bot,robot
7870,-,-
7871,-,-
7872,-,-
7873,-,-
7874,-,-
7875,-,-
7876,qesal,que
7877,onda,tal
7878,bot,robot
7879,-,-
7880,-,-
7881,-,-
7882,-,-
7883,-,-
7884,-,-
7885,qesal,que
7886,onda,ondon
7887,bot,robot
7888,-,-
7889,-,-
7890,-,-
7891,-,-
7892,-,-
7893,-,-
7894,qesal,que
7895,onda,onda
7896,bot,papu
7897,-,-
7898,-,-
7899,-,-
7900,-,-
7901,-,-
7902,-,-
7903,qesal,que
7904,onda,pex
7905,bot,papu
7906,-,-
7907,-,-
7908,-,-
7909,-,-
7910,-,-
7911,-,-
7912,qesal,que
7913,onda,peduqui
7914,bot,papu
7915,-,-
7916,-,-
7917,-,-
7918,-,-
7919,-,-
7920,-,-
7921,qesal,que
7922,onda,hay
7923,bot,papu
7924,-,-
7925,-,-
7926,-,-
7927,-,-
7928,-,-
7929,-,-
7930,qesal,que
7931,onda,tal
7932,bot,papu
7933,-,-
7934,-,-
7935,-,-
7936,-,-
7937,-,-
7938,-,-
7939,qesal,que
7940,onda,ondon
7941,bot,papu
7942,-,-
7943,-,-
7944,-,-
7945,-,-
7946,-,-
7947,-,-
7948,qesal,que
7949,onda,onda
7950,bot,amigo
7951,-,-
7952,-,-
7953,-,-
7954,-,-
7955,-,-
7956,-,-
7957,qesal,que
7958,onda,pex
7959,bot,amigo
7960,-,-
7961,-,-
7962,-,-
7963,-,-
7964,-,-
7965,-,-
7966,qesal,que
7967,onda,peduqui
7968,bot,amigo
7969,-,-
7970,-,-
7971,-,-
7972,-,-
7973,-,-
7974,-,-
7975,qesal,que
7976,onda,hay
7977,bot,amigo
7978,-,-
7979,-,-
7980,-,-
7981,-,-
7982,-,-
7983,-,-
7984,qesal,que
7985,onda,tal
7986,bot,amigo
7987,-,-
7988,-,-
7989,-,-
7990,-,-
7991,-,-
7992,-,-
7993,qesal,que
7994,onda,ondon
7995,bot,amigo
7996,-,-
7997,-,-
7998,-,-
7999,-,-
8000,-,-
8001,-,-
8002,qesal,que
8003,onda,onda
8004,bot,dude
8005,-,-
